time,INTERSECT,IN
1979-01-31,12.919106699751863,50.39354838709677
1979-02-28,13.072252747252747,51.0
1979-03-31,14.341439205955332,56.387096774193544
1979-04-30,10.010512820512824,39.01333333333332
1979-05-31,7.200744416873449,27.838709677419356
1979-06-30,7.494615384615385,28.99
1979-07-31,4.279652605459057,16.12258064516129
1979-08-31,5.866749379652605,22.535483870967745
1979-09-30,7.60871794871795,29.200000000000003
1979-10-31,8.992307692307692,34.76129032258065
1979-11-30,10.794615384615382,41.873333333333335
1979-12-31,10.630521091811413,41.196774193548386
1980-01-31,13.015880893300245,50.835483870967735
1980-02-29,13.314588859416443,51.96551724137931
1980-03-31,11.002729528535982,42.964516129032255
1980-04-30,7.933589743589741,30.709999999999997
1980-05-31,6.840942928039702,26.38387096774193
1980-06-30,5.2823076923076915,20.200000000000006
1980-07-31,4.117369727047145,15.493548387096775
1980-08-31,3.6585607940446643,13.641935483870968
1980-09-30,7.974358974358976,30.749999999999996
1980-10-31,9.036476426799005,35.006451612903234
1980-11-30,9.678974358974358,37.52666666666666
1980-12-31,11.03697270471464,42.96129032258066
1981-01-31,13.815632754342433,54.045161290322575
1981-02-28,14.227197802197798,55.75
1981-03-31,13.77320099255583,54.20967741935483
1981-04-30,9.292564102564102,36.28999999999999
1981-05-31,6.107692307692307,23.619354838709675
1981-06-30,6.010000000000001,23.163333333333323
1981-07-31,3.1178660049627793,11.583870967741937
1981-08-31,4.437965260545906,16.822580645161292
1981-09-30,6.727179487179487,25.63333333333333
1981-10-31,7.205707196029777,27.496774193548386
1981-11-30,10.764358974358975,41.843333333333334
1981-12-31,12.96625310173697,50.64516129032258
1982-01-31,12.077915632754344,46.938709677419354
1982-02-28,13.727747252747251,53.675000000000004
1982-03-31,10.435483870967738,40.73870967741935
1982-04-30,6.348461538461538,24.35666666666667
1982-05-31,6.357568238213401,24.383870967741938
1982-06-30,2.8176923076923077,10.360000000000003
1982-07-31,3.0404466501240694,11.151612903225805
1982-08-31,4.50471464019851,17.029032258064518
1982-09-30,5.482307692307693,20.680000000000003
1982-10-31,6.593300248138958,25.032258064516128
1982-11-30,9.951025641025641,38.50333333333334
1982-12-31,9.790570719602973,37.896774193548396
1983-01-31,10.842679900744416,42.035483870967745
1983-02-28,12.404945054945056,48.364285714285714
1983-03-31,13.249131513647642,52.0516129032258
1983-04-30,10.601538461538462,41.51666666666667
1983-05-31,6.993548387096776,27.077419354838707
1983-06-30,5.982820512820512,22.98
1983-07-31,1.898759305210918,6.725806451612901
1983-08-31,4.892307692307692,18.69032258064517
1983-09-30,7.464615384615383,28.636666666666667
1983-10-31,9.541687344913152,36.89032258064516
1983-11-30,8.72871794871795,33.71666666666666
1983-12-31,10.635483870967745,41.309677419354834
1984-01-31,10.235235732009924,39.848387096774196
1984-02-29,12.50450928381963,48.81379310344828
1984-03-31,13.32928039702233,52.45161290322581
1984-04-30,7.973846153846154,31.10333333333334
1984-05-31,6.80669975186104,26.40322580645162
1984-06-30,6.406153846153848,24.770000000000003
1984-07-31,4.975930521091812,19.241935483870968
1984-08-31,7.0496277915632755,27.374193548387087
1984-09-30,5.733589743589743,21.86333333333333
1984-10-31,6.860049627791564,26.406451612903226
1984-11-30,11.547948717948719,45.07333333333333
1984-12-31,12.890074441687343,50.454838709677425
1985-01-31,13.196526054590569,51.66129032258065
1985-02-28,12.73076923076923,49.75714285714286
1985-03-31,11.548387096774196,45.29354838709677
1985-04-30,9.552307692307693,37.42
1985-05-31,5.099007444168734,19.5741935483871
1985-06-30,6.6471794871794865,25.646666666666665
1985-07-31,6.997022332506202,26.919354838709673
1985-08-31,4.855086848635236,18.377419354838707
1985-09-30,7.81948717948718,30.003333333333327
1985-10-31,6.955831265508685,26.490322580645167
1985-11-30,9.527435897435899,36.88666666666667
1985-12-31,12.383870967741933,48.28709677419355
1986-01-31,14.833002481389576,58.1
1986-02-28,13.372527472527477,52.18571428571429
1986-03-31,10.438461538461539,40.79032258064515
1986-04-30,9.32974358974359,36.33
1986-05-31,6.940694789081886,26.803225806451614
1986-06-30,4.767435897435897,18.116666666666664
1986-07-31,3.3290322580645153,12.399999999999999
1986-08-31,4.866253101736974,18.561290322580643
1986-09-30,6.694358974358977,25.583333333333332
1986-10-31,8.747642679900745,33.79032258064517
1986-11-30,9.75512820512821,37.79
1986-12-31,10.877171215880894,42.25483870967742
1987-01-31,13.432258064516128,52.4741935483871
1987-02-28,11.199450549450546,43.53928571428572
1987-03-31,11.370719602977667,44.519354838709674
1987-04-30,10.299999999999995,40.26000000000001
1987-05-31,6.764764267990075,26.283870967741937
1987-06-30,5.520256410256411,21.230000000000004
1987-07-31,4.844913151364765,18.593548387096774
1987-08-31,5.35136476426799,20.619354838709675
1987-09-30,7.744615384615384,29.87666666666667
1987-10-31,9.377419354838711,36.43870967741935
1987-11-30,9.953333333333331,38.656666666666666
1987-12-31,12.160297766749377,47.49032258064518
1988-01-31,12.030272952853599,46.990322580645156
1988-02-29,14.556233421750663,57.120689655172406
1988-03-31,11.504962779156324,45.19677419354839
1988-04-30,8.066153846153844,31.42333333333334
1988-05-31,8.449627791563275,32.967741935483865
1988-06-30,6.211282051282051,23.993333333333336
1988-07-31,6.3032258064516125,24.364516129032253
1988-08-31,6.478908188585608,25.070967741935487
1988-09-30,8.572051282051282,33.13333333333333
1988-10-31,8.932754342431766,34.564516129032256
1988-11-30,11.436923076923081,44.626666666666665
1988-12-31,12.31811414392059,48.1483870967742
1989-01-31,14.78759305210918,57.99354838709678
1989-02-28,12.280769230769234,48.06071428571429
