time,INTERSECT,IN
1979-01-31,-113.08494623655915,-332.76129032258063
1979-02-28,-73.78154761904761,-211.84285714285716
1979-03-31,-20.29731182795698,-49.512903225806475
1979-04-30,-8.330000000000002,-20.52666666666666
1979-05-31,-2.0112903225806447,-3.4064516129032274
1979-06-30,7.032222222222223,22.673333333333336
1979-07-31,7.629032258064518,23.238709677419354
1979-08-31,5.350537634408603,17.083870967741937
1979-09-30,0.585555555555556,3.853333333333333
1979-10-31,-8.26021505376344,-22.10645161290323
1979-11-30,-17.602777777777778,-50.92666666666667
1979-12-31,-37.21774193548388,-102.22580645161287
1980-01-31,-28.496774193548383,-78.43870967741937
1980-02-29,-39.07241379310345,-110.22413793103445
1980-03-31,-10.469354838709679,-24.245161290322578
1980-04-30,-7.557222222222223,-23.493333333333336
1980-05-31,-0.5048387096774196,-2.2483870967741932
1980-06-30,5.466666666666668,16.680000000000003
1980-07-31,4.5752688172043,13.945161290322583
1980-08-31,0.2376344086021508,1.7838709677419349
1980-09-30,-1.6983333333333333,-5.143333333333334
1980-10-31,-25.376881720430106,-71.37096774193549
1980-11-30,-28.319444444444446,-74.67666666666669
1980-12-31,-51.103225806451626,-140.78064516129035
1981-01-31,-60.17419354838709,-162.07419354838711
1981-02-28,-76.00297619047619,-207.18214285714285
1981-03-31,-88.35591397849463,-244.3096774193548
1981-04-30,-34.53611111111111,-95.22333333333334
1981-05-31,-2.3424731182795697,-4.15483870967742
1981-06-30,6.5633333333333335,20.34333333333334
1981-07-31,2.9919354838709675,9.603225806451617
1981-08-31,2.4349462365591394,7.716129032258064
1981-09-30,1.3411111111111107,4.699999999999999
1981-10-31,-20.702150537634413,-59.19354838709678
1981-11-30,-19.275555555555556,-52.36666666666667
1981-12-31,-37.41182795698926,-110.65806451612903
1982-01-31,-101.84301075268817,-304.57741935483875
1982-02-28,-104.20119047619049,-308.96071428571435
1982-03-31,-66.9790322580645,-190.98709677419356
1982-04-30,-17.69833333333333,-48.470000000000006
1982-05-31,-0.6553763440860211,-1.8032258064516127
1982-06-30,-1.5366666666666677,-4.6033333333333335
1982-07-31,1.1559139784946233,3.8419354838709667
1982-08-31,-0.6102150537634408,-0.44838709677419386
1982-09-30,-2.0088888888888894,-5.136666666666666
1982-10-31,-4.533870967741935,-11.135483870967741
1982-11-30,-61.37388888888889,-178.16333333333333
1982-12-31,-100.12365591397848,-293.7741935483871
1983-01-31,-106.2956989247312,-313.1645161290322
1983-02-28,-115.38869047619046,-341.95
1983-03-31,-104.75860215053764,-310.04193548387093
1983-04-30,-32.354444444444454,-88.56999999999996
1983-05-31,-0.8161290322580643,-1.2161290322580642
1983-06-30,6.030555555555556,18.543333333333333
1983-07-31,-2.290860215053763,-5.861290322580644
1983-08-31,-2.8629032258064515,-5.741935483870968
1983-09-30,-4.628333333333334,-13.386666666666663
1983-10-31,-0.8817204301075269,-1.338709677419356
1983-11-30,-33.965,-97.77
1983-12-31,-27.019892473118272,-77.3516129032258
1984-01-31,-40.16559139784946,-109.458064516129
1984-02-29,-46.63793103448275,-116.97586206896553
1984-03-31,-23.8247311827957,-53.019354838709674
1984-04-30,-19.891666666666666,-51.02666666666667
1984-05-31,-2.1306451612903223,-1.783870967741936
1984-06-30,3.867222222222223,12.860000000000001
1984-07-31,4.606989247311827,14.806451612903226
1984-08-31,1.7478494623655914,4.993548387096775
1984-09-30,-20.310000000000006,-61.95333333333336
1984-10-31,-37.945161290322574,-111.36774193548386
1984-11-30,-50.90777777777776,-145.48333333333332
1984-12-31,-38.47043010752689,-110.9967741935484
1985-01-31,-61.66129032258063,-186.1516129032258
1985-02-28,-79.90773809523809,-236.59999999999997
1985-03-31,-58.39354838709678,-173.19999999999996
1985-04-30,-54.57722222222222,-165.62666666666664
1985-05-31,-34.53655913978495,-104.03225806451613
1985-06-30,-0.7888888888888902,-2.8133333333333335
1985-07-31,5.985483870967742,18.06451612903226
1985-08-31,-0.36451612903225816,-1.1419354838709683
1985-09-30,-11.847222222222223,-35.316666666666656
1985-10-31,-50.10107526881721,-150.1161290322581
1985-11-30,-61.138333333333335,-180.17999999999995
1985-12-31,-29.612365591397854,-86.9516129032258
1986-01-31,-29.65752688172043,-90.24838709677421
1986-02-28,-39.883333333333326,-121.26071428571429
