time,INTERSECT,IN
1979-01-31,-28.8067493796526,-111.1022580645162
1979-02-28,13.635623657951271,65.99176518883417
1979-03-31,58.80826302729528,240.33301075268818
1979-04-30,42.30692307692308,162.21744444444442
1979-05-31,10.883225806451614,45.391612903225806
1979-06-30,1.9354444444444443,4.329333333333334
1979-07-31,4.342291149710505,18.59967741935484
1979-08-31,1.5736807278742768,6.756451612903232
1979-09-30,0.45275213675213566,1.8697777777777773
1979-10-31,5.078031430934654,17.768064516129023
1979-11-30,16.570418803418804,66.27700000000002
1979-12-31,22.014028122415226,94.3916129032258
1980-01-31,43.16719602977668,200.91387096774196
1980-02-29,50.34180971327523,230.75494252873563
1980-03-31,56.71694789081886,261.46204301075267
1980-04-30,30.094615384615377,140.2141111111111
1980-05-31,-5.91057071960298,16.007741935483878
1980-06-30,-2.196094017094017,1.602666666666666
1980-07-31,1.1725641025641038,5.46419354838709
1980-08-31,-0.6228453267162937,-1.366129032258062
1980-09-30,4.1163418803418805,16.656444444444443
1980-10-31,-2.8510008271298624,3.4164516129032165
1980-11-30,12.20452136752137,62.49033333333334
1980-12-31,15.147278742762623,80.59161290322578
1981-01-31,13.855285359801513,78.92354838709676
1981-02-28,-8.155035682708103,-17.786806239737246
1981-03-31,-24.56394540942931,-87.85731182795695
1981-04-30,17.81897435897436,70.02077777777774
1981-05-31,14.089677419354837,45.710967741935484
1981-06-30,3.047239316239316,8.919333333333334
1981-07-31,-1.0584532671629439,-4.70032258064516
1981-08-31,1.440430107526883,6.4209677419354865
1981-09-30,5.350188034188034,22.619777777777777
1981-10-31,4.869594706368897,24.532580645161282
1981-11-30,29.055547008547013,116.677
1981-12-31,27.776807278742766,103.12387096774195
1982-01-31,1.7351861042183572,7.094516129032229
1982-02-28,-11.263277440949878,-42.072520525451466
1982-03-31,26.018684863523575,142.3943010752688
1982-04-30,41.19179487179487,156.6341111111111
1982-05-31,17.43136476426799,54.09161290322581
1982-06-30,-3.017376068376068,-17.140666666666668
1982-07-31,-2.3926964433416043,-9.571290322580644
1982-08-31,-3.1769396195202635,-11.256451612903222
1982-09-30,1.2476239316239313,5.639777777777777
1982-10-31,3.230885028949544,9.380967741935471
1982-11-30,-20.07496581196579,-84.60299999999995
1982-12-31,-38.1120264681555,-157.56322580645167
1983-01-31,-29.00129032258063,-130.07322580645172
1983-02-28,-23.37344227611466,-108.22252052545156
1983-03-31,-25.058982630272965,-114.01215053763428
1983-04-30,13.357948717948723,57.19744444444444
1983-05-31,16.610521091811414,56.27548387096775
1983-06-30,1.4159572649572647,1.4360000000000017
1983-07-31,-7.133391232423492,-29.235806451612902
1983-08-31,-6.419867659222497,-20.96290322580645
1983-09-30,2.4750598290598296,10.766444444444444
1983-10-31,11.40582299421009,44.948709677419345
1983-11-30,4.238111111111117,15.206999999999994
1983-12-31,27.221968569065353,115.19806451612904
1984-01-31,29.935930521091805,141.3461290322581
1984-02-29,35.191942339269936,163.16183908045977
1984-03-31,48.24424317617866,198.84913978494623
1984-04-30,29.51461538461538,128.9907777777778
1984-05-31,8.45518610421836,40.32064516129032
1984-06-30,-2.9725042735042733,-5.743999999999999
1984-07-31,-0.5755748552522748,-0.3099999999999987
1984-08-31,0.6409263854425151,3.7370967741935495
1984-09-30,-5.998273504273505,-22.563555555555556
1984-10-31,-18.069859387923902,-68.46741935483873
1984-11-30,-13.06137606837607,-44.942999999999984
1984-12-31,12.98425144747727,54.775483870967776
1985-01-31,41.76272952853599,169.6332258064516
1985-02-28,42.28287640520401,168.87033661740557
1985-03-31,50.198585607940444,189.2330107526882
1985-04-30,40.05384615384615,141.61744444444443
1985-05-31,10.175533498759306,28.18193548387097
1985-06-30,2.1364700854700867,5.019333333333332
1985-07-31,1.3765343258891654,6.060967741935485
1985-08-31,-2.045425971877584,-8.70806451612903
1985-09-30,0.17582905982906016,4.659777777777778
1985-10-31,-16.119487179487177,-50.08032258064519
1985-11-30,3.7534957264957285,38.03366666666669
1985-12-31,25.78127377998347,106.22064516129035
1986-01-31,63.85851116625311,257.82354838709676
1986-02-28,70.05705222937982,281.0417651888342
1986-03-31,37.83332506203474,151.54268817204303
1986-04-30,-19.834102564102572,-83.36588888888886
1986-05-31,-21.941091811414395,-80.12774193548384
1986-06-30,-4.407632478632479,-5.0873333333333335
1986-07-31,-0.6202398676592216,0.09322580645161871
1986-08-31,1.5091645988420188,5.427419354838712
1986-09-30,0.906854700854701,2.5364444444444434
1986-10-31,-5.331894127378,-19.986774193548428
1986-11-30,-7.575478632478635,-38.959666666666635
1986-12-31,-22.800115798180336,-102.55032258064517
1987-01-31,-24.97399503722086,-109.11193548387098
1987-02-28,-17.054211506883917,-77.27252052545168
1987-03-31,14.369057071960285,53.933010752688176
1987-04-30,38.768974358974354,149.54077777777778
1987-05-31,5.84079404466501,21.17548387096775
1987-06-30,0.6328803418803428,6.3493333333333375
1987-07-31,1.893407775020679,9.296451612903233
1987-08-31,-4.425326716294458,-19.398387096774194
1987-09-30,1.6458290598290595,3.4997777777777745
1987-10-31,-4.536856906534329,-21.0609677419355
1987-11-30,6.897341880341887,29.687000000000026
1987-12-31,42.66861869313483,174.78516129032258
1988-01-31,0.22972704714639747,-5.340967741935458
1988-02-29,-0.16376057850192183,0.9687356321838934
1988-03-31,51.01744416873449,203.25236559139785
1988-04-30,2.018461538461537,7.954111111111075
1988-05-31,-4.789230769230773,-17.208387096774224
1988-06-30,-1.026350427350427,-6.857333333333334
1988-07-31,2.6981224152191907,12.477096774193551
1988-08-31,2.226782464846982,9.056451612903233
